country	num_entries	total	doi	year	query_date
United Kingdom	1	1	doi:10.1038/s41598-020-58383-y	2020	2021-04-27
Japan	1	1	doi:10.1186/s40792-020-00981-z	2020	2021-04-27
India	1	1	doi:10.1007/s12070-020-01925-7	2020	2021-04-27
South Korea	1	1	doi:10.1007/s10916-020-01580-z	2020	2021-04-27
NA	NA	1	doi:10.1007/JHEP03(2020)191	2020	2021-04-27
Brazil	1	1	doi:10.1007/s42452-020-03371-0	2020	2021-04-27
South Korea	1	1	doi:10.1186/s13058-020-01350-2	2020	2021-04-27
Australia	1	1	doi:10.1186/s13643-020-01302-z	2020	2021-04-27
Nepal	1	1	doi:10.1186/s13643-020-01302-z	2020	2021-04-27
United Kingdom	1	1	doi:10.1186/s13643-020-01302-z	2020	2021-04-27
NA	NA	1	doi:10.1007/JHEP12(2020)205	2020	2021-04-27
Taiwan	1	1	doi:10.1186/s12933-020-01118-0	2020	2021-04-27
United Kingdom	1	1	doi:10.1186/s12916-020-01700-z	2020	2021-04-27
France	1	1	doi:10.1186/s12886-020-01689-2	2020	2021-04-27
United States	1	1	doi:10.1186/s40337-020-00312-5	2020	2021-04-27
China	1	1	doi:10.1007/s00595-020-02163-8	2020	2021-04-27
Italy	1	1	doi:10.1186/s13052-020-00874-9	2020	2021-04-27
Lebanon	1	1	doi:10.1186/s12909-020-02011-w	2020	2021-04-27
India	1	1	doi:10.1007/s00542-020-04971-x	2020	2021-04-27
France	1	1	doi:10.1038/s41416-020-0735-8	2020	2021-04-27
United Kingdom	1	1	doi:10.1186/s13195-020-0584-y	2020	2021-04-27
United States	1	1	doi:10.1038/s41467-020-15721-y	2020	2021-04-27
Switzerland	1	1	doi:10.1186/s12891-020-03449-1	2020	2021-04-27
China	1	1	doi:10.1186/s13048-020-00707-7	2020	2021-04-27
Jordan	1	1	doi:10.1186/s12955-020-01541-7	2020	2021-04-27
United States	1	1	doi:10.1186/s12955-020-01541-7	2020	2021-04-27
Sweden	1	1	doi:10.1186/s40345-019-0168-6	2020	2021-04-27
United States	1	1	doi:10.1186/s40345-019-0168-6	2020	2021-04-27
Taiwan	1	1	doi:10.1038/s41598-020-62949-1	2020	2021-04-27
Egypt	1	1	doi:10.1007/s00339-020-03573-8	2020	2021-04-27
Saudi Arabia	1	1	doi:10.1007/s00339-020-03573-8	2020	2021-04-27
Yemen	1	1	doi:10.1007/s00339-020-03573-8	2020	2021-04-27
China	1	1	doi:10.1186/s12889-020-8257-0	2020	2021-04-27
Germany	1	1	doi:10.1186/s12889-020-8257-0	2020	2021-04-27
Germany	1	1	doi:10.1007/s11846-020-00392-2	2020	2021-04-27
Finland	1	1	doi:10.1038/s41598-020-58426-4	2020	2021-04-27
Australia	1	1	doi:10.1186/s13195-020-00595-5	2020	2021-04-27
Germany	1	1	doi:10.1186/s13195-020-00595-5	2020	2021-04-27
United States	1	1	doi:10.1007/s10896-020-00173-1	2020	2021-04-27
China	1	1	doi:10.1007/s10921-020-00688-z	2020	2021-04-27
NA	NA	1	doi:10.1007/JHEP07(2020)238	2020	2021-04-27
Mexico	1	1	doi:10.1186/s12889-020-09934-5	2020	2021-04-27
China	1	1	doi:10.1007/s13205-020-02269-3	2020	2021-04-27
China	1	1	doi:10.1186/s43556-020-00008-x	2020	2021-04-27
China	1	1	doi:10.1186/s12871-020-01040-8	2020	2021-04-27
Australia	1	1	doi:10.1038/s41467-020-19913-4	2020	2021-04-27
China	1	1	doi:10.1038/s41467-020-19913-4	2020	2021-04-27
Singapore	1	1	doi:10.1038/s41467-020-19913-4	2020	2021-04-27
United States	1	1	doi:10.1038/s41467-020-19913-4	2020	2021-04-27
China	1	1	doi:10.1186/s13023-020-01592-5	2020	2021-04-27
NA	NA	1	doi:10.1007/JHEP12(2020)203	2020	2021-04-27
NA	NA	1	doi:10.1007/JHEP06(2020)186	2020	2021-04-27
China	1	1	doi:10.1007/s11783-019-1218-0	2020	2021-04-27
China	1	1	doi:10.1186/s12870-020-02753-1	2020	2021-04-27
Ecuador	1	1	doi:10.1007/s12665-020-09205-x	2020	2021-04-27
Spain	1	1	doi:10.1007/s12665-020-09205-x	2020	2021-04-27
Spain	1	1	doi:10.1186/s12882-020-01771-3	2020	2021-04-27
Netherlands	1	1	doi:10.1007/s10654-020-00708-2	2020	2021-04-27
United States	1	1	doi:10.1007/s00410-020-1673-4	2020	2021-04-27
Denmark	1	1	doi:10.1186/s40359-020-00453-x	2020	2021-04-27
United Kingdom	1	1	doi:10.1186/s40359-020-00453-x	2020	2021-04-27
Canada	1	1	doi:10.1186/s40463-020-00406-9	2020	2021-04-27
United States	1	1	doi:10.1038/s41380-020-0833-2	2020	2021-04-27
Germany	1	1	doi:10.1007/s12526-020-01061-z	2020	2021-04-27
Russia	1	1	doi:10.1007/s12526-020-01061-z	2020	2021-04-27
Australia	1	1	doi:10.1007/s00227-020-03764-0	2020	2021-04-27
China	1	1	doi:10.1007/s00227-020-03764-0	2020	2021-04-27
United States	1	1	doi:10.1007/s00227-020-03764-0	2020	2021-04-27
Turkey	1	1	doi:10.1007/s12040-020-1343-y	2020	2021-04-27
China	1	1	doi:10.1007/s12274-020-3272-0	2020	2021-04-27
Japan	1	1	doi:10.1038/s41598-020-67689-w	2020	2021-04-27
China	1	1	doi:10.1038/s41598-020-80649-8	2020	2021-04-27
China	1	1	doi:10.1186/s13007-020-00643-z	2020	2021-04-27
Japan	1	1	doi:10.1186/s40792-020-00954-2	2020	2021-04-27
China	1	1	doi:10.1186/s13661-020-01364-x	2020	2021-04-27
Yugoslavia	1	1	doi:10.1007/s11274-020-02867-6	2020	2021-04-27
NA	NA	1	doi:10.1038/d41586-020-01223-w	2020	2021-04-27
United States	1	1	doi:10.1186/1471-2164-6-11	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/4371238a	2005	2021-04-27
United States	1	1	doi:10.1186/cc3048	2005	2021-04-27
United States	1	1	doi:10.1038/nature03904	2005	2021-04-27
India	1	1	doi:10.1186/1476-511X-4-20	2005	2021-04-27
Germany	1	1	doi:10.1007/s11302-005-6322-x	2005	2021-04-27
Italy	1	1	doi:10.1007/s11302-005-6322-x	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1743-8454-2-S1-S33	2005	2021-04-27
NA	NA	1	doi:10.1038/news050926-9	2005	2021-04-27
Israel	1	1	doi:10.1038/434567a	2005	2021-04-27
United States	1	1	doi:10.1038/434567a	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208922	2005	2021-04-27
United Kingdom	1	1	doi:10.1007/s00281-005-0005-0	2005	2021-04-27
Spain	1	1	doi:10.1186/gb-2005-6-9-343	2005	2021-04-27
Netherlands	1	1	doi:10.1186/1471-2156-6-S1-S101	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S101	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812687	2005	2021-04-27
United States	1	1	doi:10.1155/WCN.2005.175	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S97	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-2-r18	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2350-6-13	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4813001	2005	2021-04-27
United States	1	1	doi:10.1186/1475-925X-4-7	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/nature03072	2005	2021-04-27
	1	1	doi:10.1007/s11102-005-0002-2	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.onc.1208914	2005	2021-04-27
Israel	1	1	doi:10.1186/1743-0003-2-27	2005	2021-04-27
United States	1	1	doi:10.1186/1743-0003-2-27	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S121	2005	2021-04-27
United States	1	1	doi:10.1007/s10869-005-9002-5	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208504	2005	2021-04-27
Canada	1	1	doi:10.1155/ASP.2005.575	2005	2021-04-27
United States	1	1	doi:10.1155/ASP.2005.575	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2180-5-17	2005	2021-04-27
Denmark	1	1	doi:10.1038/sj.onc.1208502	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208502	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/sj.bjc.6602338	2005	2021-04-27
NA	NA	1	doi:10.1038/433341a	2005	2021-04-27
	1	1	doi:10.1186/1746-1340-13-25	2005	2021-04-27
United States	1	1	doi:10.1186/1746-1340-13-25	2005	2021-04-27
France	1	1	doi:10.1155/ASP.2005.2391	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1471-2458-5-71	2005	2021-04-27
Italy	1	1	doi:10.1007/s00415-005-0859-z	2005	2021-04-27
NA	NA	1	doi:10.1038/nj7063-1394a	2005	2021-04-27
Germany	1	1	doi:10.1186/1471-2156-6-S1-S70	2005	2021-04-27
United States	1	1	doi:10.1038/433376a	2005	2021-04-27
United States	1	1	doi:10.1186/1744-8069-1-9	2005	2021-04-27
Canada	1	1	doi:10.1038/nature03212	2005	2021-04-27
Canada	1	1	doi:10.1186/1477-7525-3-67	2005	2021-04-27
Germany	1	1	doi:10.1186/1477-7525-3-67	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1477-7525-3-67	2005	2021-04-27
United States	1	1	doi:10.1186/1477-7525-3-67	2005	2021-04-27
NA	NA	1	doi:10.1038/news050425-6	2005	2021-04-27
Sweden	1	1	doi:10.1155/JIA.2005.387	2005	2021-04-27
Switzerland	1	1	doi:10.1186/1471-2288-5-6	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1471-2288-5-6	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-9-341	2005	2021-04-27
France	1	1	doi:10.1038/sj.onc.1208402	2005	2021-04-27
Italy	1	1	doi:10.1038/sj.onc.1208402	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/sj.onc.1208402	2005	2021-04-27
Germany	1	1	doi:10.1186/1477-5751-4-8	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208345	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812153	2005	2021-04-27
Singapore	1	1	doi:10.1155/ASP.2005.1261	2005	2021-04-27
South Korea	1	1	doi:10.1155/WCN.2005.260	2005	2021-04-27
NA	NA	1	doi:10.1038/news050725-12	2005	2021-04-27
NA	NA	1	doi:10.1038/nj7028-904a	2005	2021-04-27
Germany	1	1	doi:10.1038/nature03671	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/nature03671	2005	2021-04-27
Czech Republic	1	1	doi:10.1186/1471-2229-5-S1-S34	2005	2021-04-27
United States	1	1	doi:10.1186/1743-0003-2-2	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1477-7819-3-24	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/bcr1321	2005	2021-04-27
Canada	1	1	doi:10.1186/1476-072X-4-26	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2105-6-165	2005	2021-04-27
Germany	1	1	doi:10.1038/sj.onc.1208476	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208476	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208407	2005	2021-04-27
United States	1	1	doi:10.1186/1475-2867-5-24	2005	2021-04-27
United States	1	1	doi:10.1186/1742-4690-2-38	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-12-242	2005	2021-04-27
United States	1	1	doi:10.1038/434581a	2005	2021-04-27
United States	1	1	doi:10.1038/4341075a	2005	2021-04-27
NA	NA	1	doi:10.1038/news050725-10	2005	2021-04-27
NA	NA	1	doi:10.1038/4371247b	2005	2021-04-27
Taiwan	1	1	doi:10.1186/1471-2156-6-S1-S30	2005	2021-04-27
France	1	1	doi:10.1038/sj.onc.1208972	2005	2021-04-27
United States	1	1	doi:10.1186/1743-0003-2-17	2005	2021-04-27
United Kingdom	1	1	doi:10.1155/ASP.2005.2322	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812990	2005	2021-04-27
NA	NA	1	doi:10.1007/s11302-005-0383-8	2005	2021-04-27
Germany	1	1	doi:10.1186/1471-2407-5-92	2005	2021-04-27
Switzerland	1	1	doi:10.1186/1471-2407-5-92	2005	2021-04-27
Spain	1	1	doi:10.1186/1476-7961-3-15	2005	2021-04-27
NA	NA	1	doi:10.1038/7059xvc	2005	2021-04-27
Canada	1	1	doi:10.1186/1743-0003-2-11	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812080	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4813025	2005	2021-04-27
NA	NA	1	doi:10.1038/4371396a	2005	2021-04-27
United States	1	1	doi:10.1186/1479-5876-3-33	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208800	2005	2021-04-27
Egypt	1	1	doi:10.1186/1477-7819-3-57	2005	2021-04-27
United States	1	1	doi:10.1186/1477-7819-3-57	2005	2021-04-27
Japan	1	1	doi:10.1186/1476-9255-2-13	2005	2021-04-27
United States	1	1	doi:10.1186/1476-9255-2-13	2005	2021-04-27
Italy	1	1	doi:10.1155/ASP.2005.1574	2005	2021-04-27
NA	NA	1	doi:10.1038/433788b	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-7-114	2005	2021-04-27
Greece	1	1	doi:10.1186/cc3786	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S12	2005	2021-04-27
NA	NA	1	doi:10.1038/news050124-10	2005	2021-04-27
Germany	1	1	doi:10.1186/bcr1291	2005	2021-04-27
United States	1	1	doi:10.1038/434569a	2005	2021-04-27
NA	NA	1	doi:10.1038/437595a	2005	2021-04-27
United States	1	1	doi:10.1038/nature03988	2005	2021-04-27
Spain	1	1	doi:10.1155/ASP.2005.1593	2005	2021-04-27
Austria	1	1	doi:10.1038/sj.bjc.6602819	2005	2021-04-27
Germany	1	1	doi:10.1038/sj.bjc.6602819	2005	2021-04-27
United States	1	1	doi:10.1038/sj.bjc.6602819	2005	2021-04-27
NA	NA	1	doi:10.1038/4351138b	2005	2021-04-27
Israel	1	1	doi:10.1155/FPTA.2005.207	2005	2021-04-27
Japan	1	1	doi:10.1155/FPTA.2005.207	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-2-r12	2005	2021-04-27
Taiwan	1	1	doi:10.1186/1471-2407-5-12	2005	2021-04-27
United States	1	1	doi:10.1186/1472-6874-5-11	2005	2021-04-27
Italy	1	1	doi:10.1007/s11060-005-9008-x	2005	2021-04-27
France	1	1	doi:10.1038/sj.onc.1208647	2005	2021-04-27
Spain	1	1	doi:10.1038/sj.bjc.6602484	2005	2021-04-27
United States	1	1	doi:10.1155/ASP.2005.1845	2005	2021-04-27
	1	1	doi:10.1245/ASO.2005.06.004	2005	2021-04-27
China	1	1	doi:10.1245/ASO.2005.06.004	2005	2021-04-27
France	1	1	doi:10.1245/ASO.2005.06.004	2005	2021-04-27
Japan	1	1	doi:10.1245/ASO.2005.06.004	2005	2021-04-27
United States	1	1	doi:10.1245/ASO.2005.06.004	2005	2021-04-27
France	1	1	doi:10.1038/sj.bjc.6602298	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2229-5-S1-S7	2005	2021-04-27
Sweden	1	1	doi:10.1038/sj.bjc.6602246	2005	2021-04-27
United States	1	1	doi:10.1038/sj.bjc.6602246	2005	2021-04-27
United States	1	1	doi:10.1186/1743-8454-2-S1-S20	2005	2021-04-27
NA	NA	1	doi:10.1038/433814a	2005	2021-04-27
Portugal	1	1	doi:10.1186/1471-2350-6-5	2005	2021-04-27
Canada	1	1	doi:10.1186/1477-5956-3-8	2005	2021-04-27
Canada	1	1	doi:10.1186/1475-2867-5-10	2005	2021-04-27
Canada	1	1	doi:10.1038/nature04288	2005	2021-04-27
South Korea	1	1	doi:10.1038/sj.onc.1208670	2005	2021-04-27
Greece	1	1	doi:10.1186/1477-7800-2-16	2005	2021-04-27
NA	NA	1	doi:10.1038/4351162b	2005	2021-04-27
Australia	1	1	doi:10.1186/1471-2156-6-S1-S151	2005	2021-04-27
United States	1	1	doi:10.1038/433360a	2005	2021-04-27
Norway	1	1	doi:10.1186/1751-0147-46-229	2005	2021-04-27
Japan	1	1	doi:10.1186/1743-8454-2-S1-S12	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S109	2005	2021-04-27
NA	NA	1	doi:10.1038/433344b	2005	2021-04-27
Japan	1	1	doi:10.1186/1471-2296-6-31	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2296-6-31	2005	2021-04-27
China	1	1	doi:10.1155/JIA.2005.347	2005	2021-04-27
Hong Kong	1	1	doi:10.1155/JIA.2005.347	2005	2021-04-27
United States	1	1	doi:10.1186/1475-925X-4-13	2005	2021-04-27
United States	1	1	doi:10.1038/4341067a	2005	2021-04-27
United States	1	1	doi:10.1038/4371241a	2005	2021-04-27
United States	1	1	doi:10.1038/436469a	2005	2021-04-27
France	1	1	doi:10.1186/1471-2229-5-S1-S33	2005	2021-04-27
Romania	1	1	doi:10.1186/1471-2229-5-S1-S33	2005	2021-04-27
Japan	1	1	doi:10.1186/ar1796	2005	2021-04-27
NA	NA	1	doi:10.1038/nj7050-600a	2005	2021-04-27
Norway	1	1	doi:10.1186/1478-4491-3-5	2005	2021-04-27
Tanzania	1	1	doi:10.1186/1478-4491-3-5	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S132	2005	2021-04-27
Italy	1	1	doi:10.1038/nature03249	2005	2021-04-27
Sweden	1	1	doi:10.1038/nature03249	2005	2021-04-27
Iran	1	1	doi:10.1186/1471-5945-5-11	2005	2021-04-27
United States	1	1	doi:10.1038/433805a	2005	2021-04-27
Mauritius	1	1	doi:10.1186/1472-6955-4-1	2005	2021-04-27
Italy	1	1	doi:10.1007/s11302-005-6312-z	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812619	2005	2021-04-27
Australia	1	1	doi:10.1038/sj.bjc.6602805	2005	2021-04-27
China	1	1	doi:10.1038/sj.bjc.6602805	2005	2021-04-27
United States	1	1	doi:10.1038/sj.bjc.6602805	2005	2021-04-27
Japan	1	1	doi:10.1186/gb-2005-6-5-220	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-5-220	2005	2021-04-27
NA	NA	1	doi:10.1038/433794a	2005	2021-04-27
Chile	1	1	doi:10.1186/1742-4690-2-60	2005	2021-04-27
France	1	1	doi:10.1186/1742-4690-2-60	2005	2021-04-27
NA	NA	1	doi:10.1186/gb-spotlight-20050929-01	2005	2021-04-27
NA	NA	1	doi:10.1186/gb-spotlight-20050426-01	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S150	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2229-5-S1-S12	2005	2021-04-27
Japan	1	1	doi:10.1038/433819a	2005	2021-04-27
NA	NA	1	doi:10.1038/4351172b	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-10-120	2005	2021-04-27
Germany	1	1	doi:10.1155/ADE.2005.109	2005	2021-04-27
NA	NA	1	doi:10.1038/nj7024-442b	2005	2021-04-27
China	1	1	doi:10.1038/sj.onc.1208853	2005	2021-04-27
Poland	1	1	doi:10.1038/sj.onc.1208853	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208853	2005	2021-04-27
Turkey	1	1	doi:10.1186/1471-2334-5-95	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S84	2005	2021-04-27
United States	1	1	doi:10.1186/1743-8454-2-S1-S6	2005	2021-04-27
Canada	1	1	doi:10.1155/ASP.2005.1603	2005	2021-04-27
United States	1	1	doi:10.1155/ASP.2005.1603	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-10-348	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-3-105	2005	2021-04-27
Ukraine	1	1	doi:10.1186/1471-2229-5-S1-S2	2005	2021-04-27
Italy	1	1	doi:10.1186/1471-2229-5-S1-S28	2005	2021-04-27
Sweden	1	1	doi:10.1007/s00520-005-0886-4	2005	2021-04-27
NA	NA	1	doi:10.1038/433342a	2005	2021-04-27
Ireland	1	1	doi:10.1186/1468-6708-6-11	2005	2021-04-27
Austria	1	1	doi:10.1038/436460a	2005	2021-04-27
Canada	1	1	doi:10.1007/s10021-005-0011-z	2005	2021-04-27
France	1	1	doi:10.1007/s10021-005-0011-z	2005	2021-04-27
Czech Republic	1	1	doi:10.1155/JIA.2005.535	2005	2021-04-27
United States	1	1	doi:10.1186/1479-5876-3-19	2005	2021-04-27
Bulgaria	1	1	doi:10.1155/WCN.2005.30	2005	2021-04-27
United States	1	1	doi:10.1155/WCN.2005.30	2005	2021-04-27
France	1	1	doi:10.1038/436472a	2005	2021-04-27
Italy	1	1	doi:10.1038/sj.bjc.6602332	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4813016	2005	2021-04-27
Australia	1	1	doi:10.1186/1743-422X-2-17	2005	2021-04-27
China	1	1	doi:10.1186/1471-2350-6-14	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S57	2005	2021-04-27
Israel	1	1	doi:10.1186/gb-2005-6-7-115	2005	2021-04-27
Canada	1	1	doi:10.1155/WCN.2005.83	2005	2021-04-27
South Korea	1	1	doi:10.1155/WCN.2005.83	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1746-4811-1-5	2005	2021-04-27
Sweden	1	1	doi:10.1186/1751-0147-46-249	2005	2021-04-27
United States	1	1	doi:10.1186/1751-0147-46-249	2005	2021-04-27
Zambia	1	1	doi:10.1186/1751-0147-46-249	2005	2021-04-27
NA	NA	1	doi:10.1038/434551a	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/sj.bjc.6602835	2005	2021-04-27
Canada	1	1	doi:10.1186/1471-2156-6-S1-S59	2005	2021-04-27
United Kingdom	1	1	doi:10.1038/434565a	2005	2021-04-27
NA	NA	1	doi:10.1038/437609a	2005	2021-04-27
Romania	1	1	doi:10.1155/ADE.2005.101	2005	2021-04-27
United States	1	1	doi:10.1038/4351160b	2005	2021-04-27
Netherlands	1	1	doi:10.1155/ASP.2005.1535	2005	2021-04-27
Spain	1	1	doi:10.1155/ASP.2005.1535	2005	2021-04-27
Belgium	1	1	doi:10.1186/gb-2005-6-13-r113	2005	2021-04-27
Japan	1	1	doi:10.1186/bcr1323	2005	2021-04-27
Italy	1	1	doi:10.1186/cc3529	2005	2021-04-27
Thailand	1	1	doi:10.1186/cc3529	2005	2021-04-27
United States	1	1	doi:10.1038/nature04010	2005	2021-04-27
Switzerland	1	1	doi:10.1186/1471-2105-6-216	2005	2021-04-27
Iran	1	1	doi:10.1186/1751-0147-46-173	2005	2021-04-27
United States	1	1	doi:10.1186/1743-0003-2-12	2005	2021-04-27
France	1	1	doi:10.1038/437628a	2005	2021-04-27
Denmark	1	1	doi:10.1186/1475-2875-4-21	2005	2021-04-27
Netherlands	1	1	doi:10.1186/1475-2875-4-21	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812621	2005	2021-04-27
Israel	1	1	doi:10.1186/1742-4682-2-24	2005	2021-04-27
Japan	1	1	doi:10.1186/1743-8454-2-S1-S58	2005	2021-04-27
Italy	1	1	doi:10.1155/JIA.2005.523	2005	2021-04-27
Taiwan	1	1	doi:10.1007/s00421-005-0024-5	2005	2021-04-27
United Kingdom	1	1	doi:10.1007/s00421-005-0024-5	2005	2021-04-27
Finland	1	1	doi:10.1186/1471-2105-6-215	2005	2021-04-27
Canada	1	1	doi:10.1038/sj.onc.1208810	2005	2021-04-27
France	1	1	doi:10.1038/sj.onc.1208810	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208810	2005	2021-04-27
Denmark	1	1	doi:10.1155/ASP.2005.1212	2005	2021-04-27
France	1	1	doi:10.1155/ASP.2005.1212	2005	2021-04-27
Turkey	1	1	doi:10.1186/1471-2407-5-90	2005	2021-04-27
Japan	1	1	doi:10.1007/s00417-005-0172-7	2005	2021-04-27
United States	1	1	doi:10.1155/ADE.2005.133	2005	2021-04-27
Netherlands	1	1	doi:10.1186/1471-213X-5-21	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/1471-213X-5-21	2005	2021-04-27
Brazil	1	1	doi:10.1038/sj.onc.1208968	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208968	2005	2021-04-27
France	1	1	doi:10.1038/nature03238	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4813005	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2156-6-S1-S141	2005	2021-04-27
South Korea	1	1	doi:10.1038/sj.onc.1208241	2005	2021-04-27
NA	NA	1	doi:10.1038/nj7024-440a	2005	2021-04-27
NA	NA	1	doi:10.1038/news050829-12	2005	2021-04-27
Australia	1	1	doi:10.1186/gb-2005-6-11-r93	2005	2021-04-27
France	1	1	doi:10.1186/gb-2005-6-11-r93	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812144	2005	2021-04-27
United Kingdom	1	1	doi:10.1186/gb-2005-6-11-354	2005	2021-04-27
Australia	1	1	doi:10.1007/s00217-005-0033-y	2005	2021-04-27
Finland	1	1	doi:10.1007/s00217-005-0033-y	2005	2021-04-27
Japan	1	1	doi:10.1007/s00018-005-5336-4	2005	2021-04-27
United States	1	1	doi:10.1007/s00018-005-5336-4	2005	2021-04-27
Taiwan	1	1	doi:10.1186/1471-2156-6-S1-S139	2005	2021-04-27
Australia	1	1	doi:10.1038/434559c	2005	2021-04-27
Sweden	1	1	doi:10.1038/434559c	2005	2021-04-27
NA	NA	1	doi:10.1038/4341062a	2005	2021-04-27
NA	NA	1	doi:10.1038/news050328-2	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-9-r78	2005	2021-04-27
NA	NA	1	doi:10.1140/epjc/s2005-02246-5	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4812980	2005	2021-04-27
United States	1	1	doi:10.1186/1476-9255-2-14	2005	2021-04-27
Belgium	1	1	doi:10.1038/sj.bdj.4812109	2005	2021-04-27
United States	1	1	doi:10.1038/sj.onc.1208924	2005	2021-04-27
NA	NA	1	doi:10.1038/sj.bdj.4813022	2005	2021-04-27
Denmark	1	1	doi:10.1186/1751-0147-46-257	2005	2021-04-27
Finland	1	1	doi:10.1186/1751-0147-46-257	2005	2021-04-27
France	1	1	doi:10.1038/sj.onc.1208205	2005	2021-04-27
Mexico	1	1	doi:10.1186/1471-2105-6-213	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2105-6-213	2005	2021-04-27
Ukraine	1	1	doi:10.1186/1471-2229-5-S1-S4	2005	2021-04-27
Australia	1	1	doi:10.1186/1479-0556-3-5	2005	2021-04-27
China	1	1	doi:10.1186/1479-0556-3-5	2005	2021-04-27
United States	1	1	doi:10.1007/s00221-005-0266-9	2005	2021-04-27
France	1	1	doi:10.1186/1476-7961-3-9	2005	2021-04-27
Canada	1	1	doi:10.1007/s00184-005-0014-y	2005	2021-04-27
United States	1	1	doi:10.1007/s00184-005-0014-y	2005	2021-04-27
NA	NA	1	doi:10.1038/news050926-11	2005	2021-04-27
Italy	1	1	doi:10.1038/sj.bjc.6602335	2005	2021-04-27
Canada	1	1	doi:10.1186/1471-2156-6-S1-S160	2005	2021-04-27
United States	1	1	doi:10.1155/ASP.2005.2330	2005	2021-04-27
Germany	1	1	doi:10.1007/s00586-005-0018-3	2005	2021-04-27
Ukraine	1	1	doi:10.1186/1471-2229-5-S1-S14	2005	2021-04-27
United States	1	1	doi:10.1186/1471-2229-5-S1-S14	2005	2021-04-27
France	1	1	doi:10.1186/gb-2005-6-10-r83	2005	2021-04-27
United States	1	1	doi:10.1186/gb-2005-6-10-r83	2005	2021-04-27
